time,MLII,V1,V2
0.252,0.43340181348777285,0.348538621175635,-0.24280197166252465
0.256,0.5774112657779924,0.3239323955261723,-0.17177240115750209
0.26,0.5306805329490756,0.14184351485344399,-0.16242272044285028
0.264,0.5266048662393006,0.17566902204066412,-0.24472401807195027
0.268,0.5211355870151761,0.24723479303781584,-0.21779245685541554
0.272,0.4823574184246065,0.20504286153043952,-0.28905467563051157
0.276,0.49616322884502884,0.27529613459159663,-0.3051962656889481
0.28,0.4019656037515847,0.21485431696497465,-0.2694479445096463
0.284,0.5509420370210255,0.25893143712972844,-0.28989936607747346
0.288,0.4587315860102794,0.10175033776975109,-0.3168616693519602
0.292,0.44197279379401,0.06898298701412411,-0.28967666312122053
0.296,0.4281679297421117,0.09234345082549525,-0.26275019946183265
0.3,0.4794915453120207,0.20305659845139104,-0.25809725773429587
0.304,0.4880490542515441,0.09911580441251772,-0.45624892570477005
0.308,0.46608180393341714,0.06285996173254783,-0.393554272646949
0.312,0.46006874832234346,0.060484665970197596,-0.34201294014375844
0.316,0.5531507535444292,0.11334290543095349,-0.30235434675982564
0.32,0.5196904681147917,0.09601177664456556,-0.40626120090201023
0.324,0.45786401045035624,0.09295256485951837,-0.3651025058511757
0.328,0.48156205442702993,0.013584861933372216,-0.3925136689119275
0.332,0.3303523534973842,0.01561897973203576,-0.46577089948613304
0.336,0.4658160405495067,0.01824396576212152,-0.3665239212816015
0.34,0.31713223986159433,-0.009947230389571304,-0.40931850114248525
0.344,0.5006610028946175,0.034698754119870986,-0.38235897364297095
0.348,0.49926563250494227,-0.03618010088309104,-0.48647901063291116
0.352,0.3787641704608088,-0.016846576338048216,-0.46651170313182405
0.356,0.3774479409259522,-0.07561350885906679,-0.465555435019669
0.36,0.34181331322954345,-0.03153489493491608,-0.5403237554523213
0.364,0.36149469176300664,-0.044299536748569165,-0.3667939707965448
0.368,0.353796051643309,-0.057736939034392254,-0.5193005922343992
0.372,0.28127768699959654,-0.07663229184384082,-0.37331418575254904
0.376,0.35412429263531786,-0.04453782607417531,-0.5153513818078715
0.38,0.341066501748288,-0.18518139511199294,-0.4422640374323865
0.384,0.3968978932214459,-0.0728618983930788,-0.45241932996638934
0.388,0.2975446707025821,-0.18826436162331753,-0.5461672198584312
0.392,0.20435273761358533,-0.10649795596856165,-0.4605916728091055
0.396,0.24643164497759512,-0.1646386922227984,-0.4766558710601757
0.4,0.27419779526551225,-0.17372605387851284,-0.5480509817326011
0.404,0.26607941219267667,-0.17510323480474055,-0.5305178145755078
0.408,0.24218081923319057,-0.20606934662558635,-0.5660245911456814
0.412,0.29701913866851765,-0.1327168858509705,-0.49923215313744085
0.416,0.2457294958211994,-0.2889079493991239,-0.5450226811188765
0.42,0.30980299640708353,-0.30537983353120857,-0.5116801424681099
0.424,0.17512751319136546,-0.22656867461740984,-0.5080190532709568
0.428,0.18110866920104313,-0.1577201780736996,-0.4455842570982967
0.432,0.25215690009351555,-0.20980788062936362,-0.5086549681404614
0.436,0.23845997947310743,-0.26882276064870614,-0.49077653741001714
0.44,0.1344448758732131,-0.2684590166127626,-0.4555666795356541
0.444,0.18502673688390228,-0.3221338618780001,-0.47529855994598547
0.448,0.16610038101890057,-0.4078329912981318,-0.460026901820681
0.452,0.0793862827072661,-0.2141253357969516,-0.5064398241724737
0.456,0.15846094322476312,-0.28285581444283875,-0.47379629574244714
0.46,0.08468936117543646,-0.38410434137712823,-0.5005024007918312
0.464,0.09114968675330734,-0.2356978891376646,-0.3884220606654176
0.468,0.14169319175066833,-0.3098018855100039,-0.5360164733950574
0.472,0.0804871877884274,-0.3988470723763833,-0.48532564242086185
0.476,0.06691865718610107,-0.33631757240373494,-0.41163724281788483
0.48,0.08764457641289683,-0.3082753054244143,-0.483850253350648
0.484,0.09440547320648882,-0.3725420260325072,-0.39620351937628867
0.488,0.06005440545719451,-0.44259778225175994,-0.3752349001393619
0.492,0.06464575378939723,-0.4168346785376416,-0.4986196210747735
0.496,0.01499852956272193,-0.463030141681289,-0.5063836919311976
0.5,-0.023606489919876815,-0.41563889878344895,-0.6106936683799505
0.504,-0.002753220841710851,-0.48713408459173513,-0.42381581086799575
0.508,-0.08308081698431882,-0.4530214694848134,-0.42677129261277585
0.512,0.0531607638158605,-0.35207317164387975,-0.4607902066948986
0.516,0.00890389899589774,-0.3764938896799228,-0.4119868232700185
0.52,-0.011992145189558212,-0.44063302176581803,-0.35412515168701675
0.524,-0.15267299985108185,-0.4217237241420717,-0.44701530040446424
0.528,-0.11779910274285613,-0.4823358313354036,-0.4315754259627728
0.532,-0.14525909825099123,-0.504368339416653,-0.48847574377262554
0.536,-0.1311519567452556,-0.4875871555878224,-0.4911285551019771
0.54,-0.12778294200548623,-0.4938643249597735,-0.35780534348636817
0.544,-0.06407338770617894,-0.4412906967747527,-0.41763226500362505
0.548,-0.0634213025929908,-0.45533153314778413,-0.38216287542848676
0.552,-0.18001596050626484,-0.4326997086952711,-0.3353908017019917
0.556,-0.05862900885392115,-0.4373447882431718,-0.3955057341433594
0.56,-0.25884557296832905,-0.5652475949953186,-0.3865143867053861
0.564,-0.21718382925202617,-0.5320329746119211,-0.3862652128742023
0.568,-0.13352955088502066,-0.4555710903293644,-0.30844425804892
0.572,-0.1331784105992578,-0.46718084652733144,-0.30851563882966543
0.576,-0.2314368786379383,-0.4723044059633835,-0.3304196839408384
0.58,-0.2896643439220463,-0.4790855252137891,-0.2005726422679377
0.584,-0.3009981654021529,-0.5748597476640624,-0.3387270357811769
0.588,-0.32133499044722585,-0.591971795660357,-0.2786544233984972
0.592,-0.23572950027719738,-0.5533525489951037,-0.27609661039958905
0.596,-0.38321283837367914,-0.47997276053912424,-0.23438126826198774
0.6,-0.29195802901881024,-0.5288092708669749,-0.32616529177686593
0.604,-0.30491261053207014,-0.4946427474801456,-0.18796170217174663
0.608,-0.3757264694125955,-0.49436151620383934,-0.244885840735712
0.612,-0.3464573440534852,-0.4891496319242739,-0.19816164732479072
0.616,-0.3496792420587527,-0.568181465129731,-0.14100317930320544
0.62,-0.3467130914013141,-0.45455897023458436,-0.179296446778346
0.624,-0.24454396610766344,-0.5754001904156318,-0.14375003813663806
0.628,-0.3370937163072278,-0.45781496784305103,-0.167547106580562
0.632,-0.3541780865735626,-0.4737618784006902,-0.1675322025349974
0.636,-0.3767465993468988,-0.4799312329078445,-0.14205759978839352
0.64,-0.3644539525732419,-0.42507269567862577,-0.09979255506168572
0.644,-0.44998650864618417,-0.48611626882061226,-0.08050505779855704
0.648,-0.4154422308319529,-0.5031631847237256,-0.09737539490275521
0.652,-0.4810990829646702,-0.4482788075779428,-0.06532739678678175
0.656,-0.44595274829068593,-0.5561807819092265,-0.12670422745552437
0.66,-0.45344568686774195,-0.51729186189345,-0.0689651832116288
0.664,-0.40224849024732107,-0.4817206204881535,-0.02400554266894442
0.668,-0.373078699428401,-0.42574683919674394,-0.05680545721085653
0.672,-0.47950120518241707,-0.387685195577009,-0.10093352234886777
0.676,-0.4752229071388058,-0.45626627105593837,0.10750903501080454
0.68,-0.4711337579075599,-0.44963146044909263,-0.05341899373636654
0.684,-0.45390413274385755,-0.4390544012086712,0.009277771095236304
0.688,-0.49366785020216625,-0.4408019690594883,-0.06007186731169849
0.692,-0.49990904481071846,-0.43581867610358427,0.05698166284842947
0.696,-0.45130995596942075,-0.36819089816141387,-0.06815916802188862
0.7,-0.4968169600292495,-0.43122387763339215,0.0760830787309859
0.704,-0.4238325352514726,-0.3952415653790964,0.15087714437669938
0.708,-0.47232802875811436,-0.47150619445723907,0.05124388032676164
0.712,-0.43054447424627423,-0.3583176420815076,0.03312247887990935
0.716,-0.403551726273754,-0.3966380342142306,0.18406661033627056
0.72,-0.4503945418511259,-0.3909603813848993,0.12066452203844917
0.724,-0.5518131499375234,-0.4140364527059786,0.108030306068439
0.728,-0.4693763824609177,-0.32183047471133264,0.18960177900656072
0.732,-0.5038528471272598,-0.3287542004021003,0.09123064984823277
0.736,-0.5812780835232016,-0.25925564249145583,0.1025263110501441
0.74,-0.47373363146852,-0.3296948950161204,0.06325217183407249
0.744,-0.47175701503401035,-0.3655537388284923,0.20453239241628854
0.748,-0.54021883610955,-0.29964875105162797,0.14522302004773546
0.752,-0.4991409445615994,-0.28644494410818805,0.17574095888053898
0.756,-0.4593821749773091,-0.1844220110034398,0.15837072785565048
0.76,-0.3966481209742878,-0.26288797491923066,0.24437389948838983
0.764,-0.4304740920168367,-0.3246713422928615,0.19416456394370488
0.768,-0.49975789039941126,-0.22414968605672358,0.24392727645007822
0.772,-0.4762653931637399,-0.1928923992373846,0.21479752203449776
0.776,-0.4792806184882476,-0.18408371955193686,0.2979342423756593
0.78,-0.543385755429637,-0.11918114129033923,0.1876753692651331
0.784,-0.36690258787968244,-0.2195188696325195,0.2615369827651499
0.788,-0.4945697982943493,-0.08238567093847318,0.33316111444869817
0.792,-0.47787787404567633,-0.11815613371654965,0.32033624667653426
0.796,-0.4224992285099062,-0.13530373063112705,0.31582126315094194
0.8,-0.46846260982221744,-0.15828051093737627,0.2973556732559703
0.804,-0.4705116325694944,-0.17369683870110605,0.26742246828995725
0.808,-0.5188962231739082,-0.12012151202557289,0.3814747897117822
0.812,-0.5100863282155558,-0.15845655723540286,0.35130725726187395
0.816,-0.483902626634406,-0.16427938331993994,0.37166314038782844
0.82,-0.4376875937069804,-0.17376778169585733,0.4198019748758582
0.824,-0.4142132635155227,-0.08594981676118989,0.33511398781847296
0.828,-0.4395284443950989,-0.04424274817325199,0.39277485383076505
0.832,-0.47076938895704445,-0.025713247770761852,0.4427047947615033
0.836,-0.4403103215348495,0.030588839814470258,0.44939397214478777
0.84,-0.4598474960512463,-0.01782460111466691,0.33613994719160206
0.844,-0.3808821396608138,-0.012739879935030826,0.4437538299980983
0.848,-0.4351542281651177,0.0025359981718915715,0.33740009388087855
0.852,-0.4052596979350091,0.021796371304823894,0.4968438970444445
0.856,-0.3344357924542576,0.002421455293964647,0.41062058313242816
0.86,-0.39960599583686013,0.04425700468407362,0.42557843335590906
0.864,-0.4407554486060094,0.021632239427778338,0.49091061775921885
0.868,-0.4408008599583442,0.15479641929628252,0.4006464271096355
0.872,-0.25569559673963926,0.06330549346038603,0.5131669589961282
0.876,-0.27567226480817014,0.07984218019641351,0.3789487828787065
0.88,-0.37028294428452824,0.13222563303345278,0.4602017117355086
0.884,-0.3632220557988723,0.14216045235308186,0.42777961407811604
0.888,-0.29048480133820836,0.15303136920601887,0.5471617964408879
0.892,-0.34296287982444584,0.1576333427651617,0.5266945877449376
0.896,-0.24475851843372778,0.1566176672008408,0.5265940274821911
0.9,-0.31183373647665635,0.1794336437382186,0.5355678838773663
0.904,-0.3618397860371386,0.13683573619818828,0.5932050878439776
0.908,-0.2867093101271949,0.2045542558507145,0.4246666684690993
0.912,-0.26744712985861296,0.24289057586441196,0.5071296222345125
0.916,-0.18859661268759814,0.15559655586856408,0.5254368056297366
0.92,-0.25281429081417683,0.26609283124423116,0.46452463671054917
0.924,-0.21986777058379975,0.2768761157914941,0.4530692351577695
0.928,-0.24053829687989975,0.21104994850679024,0.5301556161814196
0.932,-0.20539837834947702,0.17979203290940315,0.47115863321529766
0.936,-0.1740160859734352,0.2122020888015525,0.55170504152377
0.94,-0.13709930714619228,0.25416749695792984,0.46069036819750553
0.944,-0.16784543197617693,0.28999283631993267,0.5064676006221766
0.948,-0.1435974749111459,0.3322494022418707,0.4959693840171623
0.952,-0.08920329602067673,0.3391572706212076,0.5144435277617949
0.956,-0.19580438543049064,0.249473252429893,0.4350164610519731
0.96,-0.10580981656443904,0.3651439019524491,0.4926737698018173
0.964,-0.06102881314595575,0.3937948956096141,0.4624847758137702
0.968,-0.10795450129877135,0.2692333513737747,0.4013706688629165
0.972,-0.11128340346346355,0.4377736677029978,0.3935606348168824
0.976,-0.10471302573459218,0.38148978423933333,0.4512064994163029
0.98,-0.07458539121699827,0.3884586588146716,0.5574958238330331
0.984,-0.047522836953336145,0.39944883230528916,0.5697259912218978
0.988,-0.06273151458617007,0.36475366330316705,0.4482645165075515
0.992,-0.04322011106855922,0.4366025714010726,0.42269051915255396
0.996,-0.02704924006030506,0.42191218721741486,0.482475837383757
1.0,-0.032672035403381545,0.3394689639064426,0.5229944553725996
1.004,-0.07228149224863739,0.4399270179202464,0.45427218195124275
1.008,0.006131491336281932,0.4016346537600081,0.5109299336953805
1.012,0.030494005401326015,0.4384038722998598,0.4685147512444989
1.016,-0.00014556870041560616,0.5208940678531792,0.5050359026600723
1.02,0.05943970631732344,0.4748176768295721,0.4192475330115986
1.024,-0.030576462536256177,0.4830757638091408,0.39717228231172125
1.028,0.04516798964040448,0.4700108402617408,0.43752352472758227
1.032,0.017994003706783335,0.5026063200675045,0.4003018737302603
1.036,0.06455773799404782,0.4541750260625611,0.2916763583135765
1.04,0.057566591221408336,0.5083714427938152,0.4022694988358203
1.044,0.0963063800654512,0.430966242894781,0.41276110639087926
1.048,0.2010539618855124,0.46332028396023556,0.3037765946072206
1.052,0.1877848320852564,0.42285220098801496,0.3316263983834716
1.056,0.2881262346479735,0.5043996935365577,0.43937672202633726
1.06,0.1712305464545648,0.5228211873144759,0.33773213029969956
1.064,0.20056233943536797,0.513281800811514,0.3480672991593325
1.068,0.1404375530154786,0.5165008864614941,0.3218904584407993
1.072,0.25950608981617923,0.46491024788714863,0.32728261864700875
1.076,0.2665788049604638,0.48841075854420196,0.29578840439894266
1.08,0.21799511887441492,0.5287110771955389,0.4212542077183608
1.084,0.37788753644925355,0.4366226041113243,0.24097489577445783
1.088,0.31138488395410896,0.4758457626840021,0.16155350434795793
1.092,0.23480075123896918,0.5675985835208787,0.15304412060238398
1.096,0.3006832010533467,0.6051252306448808,0.24588837143213357
1.1,0.35732605564118636,0.5598255272918562,0.18375657629983752
1.104,0.3532854422540206,0.5015126768059472,0.16140321004009311
1.108,0.2515441614563524,0.42749123361729136,0.2196870110590831
1.112,0.35341807047750073,0.5415570785747544,0.12327950434941098
1.116,0.2742243153689146,0.4928279875840492,0.2334966041090631
1.12,0.253693722464702,0.537163392213958,0.13723421903144928
1.124,0.21157234106575004,0.43489080063269814,0.22629467833251957
1.128,0.2538961356927038,0.4898048162939667,0.1247940634777378
1.132,0.333293442373656,0.42936983618856944,0.19760643918094184
1.136,0.45228391676178803,0.38769565888461766,0.15017992056953758
1.14,0.43230417031717405,0.5747483996979965,0.13707416491496527
1.144,0.43644646769885537,0.3993906622571725,0.05529201106641212
1.148,0.454046818777437,0.3985893250978797,0.1207526078952699
1.152,0.4636521382142381,0.443172565242797,0.11350180366576407
1.156,0.4288308670154254,0.37537427351876573,0.04492297539519919
1.16,0.36480852413903825,0.48102536983659755,0.1304618884890451
1.164,0.3636512442317545,0.3895100759396514,0.11306459343394624
1.168,0.40090268225974934,0.35965384508691656,0.057989024130286566
1.172,0.42633107754365307,0.5438758734733788,0.055998953801702236
1.176,0.47408848792065555,0.47937411014098885,0.11018761939505053
1.18,0.4612337209569372,0.47140258192253826,0.03513994222525236
1.184,0.4285293333545194,0.4940655753049553,0.06759867154173826
1.188,0.4282444049181379,0.4868735768820401,0.014185296747942965
1.192,0.4045397660170911,0.333435835724305,-0.03537221781723576
1.196,0.45352110787144073,0.38250714929253343,-0.07474495164071063
1.2,0.4928532486473769,0.39857709388699936,-0.1048414303376471
1.204,0.4289429477907041,0.3535093199014879,-0.06960395586258254
1.208,0.48866134560318125,0.4226226971937272,-0.1269534300587182
1.212,0.5414251030996744,0.4682473266533329,-0.03685573293911762
1.216,0.4344187102434933,0.3683252839879346,-0.0282802767829127
1.22,0.4632120001507236,0.32007085297178234,-0.1071517032942685
1.224,0.5196451371355436,0.39084898382153266,-0.1493984647843149
1.228,0.44177998425831705,0.2195906675715807,-0.15229848419084496
1.232,0.54675515021295,0.26478892238466384,-0.15007210382169703
1.236,0.5034268185917888,0.2873149087120678,-0.23844989089458285
1.24,0.4457518606882306,0.36472614762867067,-0.25201563680199773
1.244,0.5248067947229503,0.2969669422323061,-0.17578133176065397
1.248,0.544109512906073,0.2533196025785627,-0.1814176756902421
1.252,0.4313057897218852,0.15861758197128512,-0.15475649456120286
1.256,0.426604621862848,0.26160485103783687,-0.17981823401581426
1.26,0.48829405772838136,0.3341888408328957,-0.2750985220476011
1.264,0.4140437187666426,0.2758903604195044,-0.24800750143768216
1.268,0.6113202839862272,0.16343495185530527,-0.19942030932058927
1.272,0.43017333440575206,0.21173215289212483,-0.20160938293595154
1.276,0.48314079058312165,0.07309405011259482,-0.21080371723751948
1.28,0.4623905065295948,0.17830828155060252,-0.29947479439068286
1.284,0.44233315883577967,0.12020079509916426,-0.20648119335204174
1.288,0.5021284581519196,0.205957333911327,-0.27992811995242106
1.292,0.5624368108237497,0.1735167065638667,-0.2709429623069087
1.296,0.43812100694163875,0.10630476532170277,-0.3865837179455649
1.3,0.4869813863668292,0.075778509652371,-0.3511926432852711
1.304,0.35579897723103343,0.10752706824633838,-0.3459107130662122
1.308,0.4052326410255757,0.03533371035059053,-0.34763594709199797
1.312,0.4462678349151825,0.09091437577386517,-0.36679575209267007
1.316,0.47209298321935883,0.09909290237531541,-0.38342287472871367
1.32,0.47553139019544466,0.13446059640046382,-0.3550187764670403
1.324,0.3765515874210986,-0.0002635597257103009,-0.44765000091067236
1.328,0.441559169868649,0.021572983075727074,-0.3830738380299264
1.332,0.38561691403642945,-0.0847951944567876,-0.3828445251900431
1.336,0.37112372339905103,-0.02471268561508207,-0.4762632601324357
1.34,0.29031812439077087,-0.0398740340253901,-0.4467028433058312
1.344,0.29732510850315497,-0.12153046287059957,-0.4636026463149684
1.348,0.4120545358602547,0.03914546197083074,-0.5013943720985228
1.352,0.46782358101129606,-0.08118081452011106,-0.3940667572323914
1.356,0.4322781602346617,0.023411782362345257,-0.41713971696640145
1.36,0.3803866838622557,-0.049002883321557986,-0.48278243966651174
1.364,0.35439938005113614,-0.1721555377670223,-0.4451412010182334
1.368,0.25582813919298547,-0.1135388161743489,-0.35910967918282083
1.372,0.22655644922349835,-0.09677241023466596,-0.4978160452069677
1.376,0.4424637280372127,-0.06778508865464128,-0.4597576660995122
1.38,0.3912967910715952,-0.01677390883256938,-0.5082924507082854
1.384,0.3744023142902966,-0.12205106990068823,-0.5287103843303745
1.388,0.21618192935315034,-0.1833469087831091,-0.5118096194436266
1.392,0.3528164883811156,-0.1559004787832794,-0.5434079083602265
1.396,0.2924890955599084,-0.1872092038539087,-0.4561958576022991
1.4,0.2718882324208717,-0.2594455732917888,-0.4063713778868251
1.404,0.27013118094288374,-0.1993396941504785,-0.48568953700550643
1.408,0.2952326064652564,-0.19321687839340296,-0.5596568734208782
1.412,0.2862732382900342,-0.29486855858887717,-0.45082807701677086
1.416,0.2621329304248522,-0.23528199960242602,-0.3818864944616812
1.42,0.23956400871531366,-0.24464587760657364,-0.5428820349672623
1.424,0.22070986788840122,-0.1784356621275643,-0.5796186289668791
1.428,0.23214296956844235,-0.38520385219366654,-0.5118583844966479
1.432,0.22482190335459096,-0.27656250890930545,-0.42267909987761426
1.436,0.20371816882958874,-0.24239019403961037,-0.5633051969786743
1.44,0.23760253561084996,-0.25927380509702835,-0.49586071478455546
1.444,0.1992741022125328,-0.21091725033722608,-0.5142819457741764
1.448,0.1528768982834067,-0.33974993304307277,-0.555461991844051
1.452,0.09686590909728549,-0.3758630626416458,-0.47115086985684695
1.456,0.12913533017513532,-0.35590795392862296,-0.4532305975503941
1.46,0.09173647938190141,-0.46914221432401526,-0.5292695195276556
1.464,0.042508709926429175,-0.36839831933100325,-0.5145124418191076
1.468,0.018609825791195994,-0.3619568005455868,-0.4452522162944048
1.472,0.19580005901771236,-0.3108704266632641,-0.5312796854047127
1.476,0.14836114726806188,-0.37067478972833584,-0.4337377073194529
1.48,0.026371233300695344,-0.3431556874599111,-0.49519065122131317
1.484,0.007872995127948354,-0.37471219024254115,-0.5278507263547635
1.488,0.007565970681980217,-0.3685815437771048,-0.5522064389862172
1.492,-0.04874455053450656,-0.41178179574725493,-0.564994297391628
1.496,0.05105121173218086,-0.4665403531202474,-0.42238175157805335
1.5,-0.03754546855248755,-0.487860183522551,-0.43480390274702463
1.504,0.00483988606079366,-0.3988876637679411,-0.47118850455533895
1.508,-0.06144014738921451,-0.41907081483048825,-0.39280764117242595
1.512,0.06627433493636523,-0.4269919410148614,-0.45910427975156215
1.516,-0.053508664465865774,-0.3471923096343704,-0.41177970777064904
1.52,0.01615859338313229,-0.4898697128023482,-0.33994120882193435
1.524,-0.04215411553987662,-0.41994214344206643,-0.40821058325803833
1.528,-0.1290839694134006,-0.47001767492293317,-0.44557055823308933
1.532,-0.11381285073827409,-0.48970424877176966,-0.37004781584174795
1.536,0.002056730066561152,-0.37936177338975907,-0.4289554275012367
1.54,-0.23147633559427055,-0.5492726186724389,-0.40000032085792786
1.544,-0.06859494710327488,-0.3840580718466874,-0.4608821557756262
1.548,-0.06231955545434548,-0.4663099936038358,-0.4033661694298262
1.552,-0.18560520913273804,-0.46172824337306,-0.3914453820824226
1.556,-0.27278133866064314,-0.47320855566390757,-0.2788661746516845
1.56,-0.07289200559432782,-0.4371435860088022,-0.3152556622120849
1.564,-0.24393799326382282,-0.46040864842845003,-0.251610344082699
1.568,-0.23104444071935346,-0.527173494036032,-0.2576215176885948
1.572,-0.16218676020742256,-0.6043409921464366,-0.32204922544358
1.576,-0.2415632736717583,-0.47196023900882567,-0.3602289022831786
1.58,-0.17469377263429275,-0.4856047638671267,-0.34108614036645324
1.584,-0.32237509269445946,-0.5046168692012531,-0.2726946023188751
1.588,-0.15959621598030888,-0.46717069243624015,-0.3271795026529222
1.592,-0.27736410033395753,-0.5330298651739235,-0.22439118558045004
1.596,-0.3402199051346866,-0.5453592867630016,-0.23676073830394018
1.6,-0.269280719569745,-0.48968944231923645,-0.18210298806340183
1.604,-0.3132445798552358,-0.5306192181880466,-0.21013026799279094
1.608,-0.38273199334278274,-0.49394313779933946,-0.17096483902413437
1.612,-0.24649357492162088,-0.5560370945154777,-0.15263454953341593
1.616,-0.3026284421238398,-0.45564465470183646,-0.24625585048930035
1.62,-0.3477243388818318,-0.4760710120532477,-0.10936881629703246
1.624,-0.35530238901300654,-0.4398465851270483,-0.16761164730656064
1.628,-0.3061965036376221,-0.5157835418071508,-0.12296942145812681
1.632,-0.38079437530649873,-0.46355808878766785,-0.1425725446444602
1.636,-0.38353870700056725,-0.43962270818336835,-0.19879035882250698
1.64,-0.36854292855736337,-0.5066049785670487,0.04528783260660593
1.644,-0.351177110131941,-0.4717324488341815,-0.1608585468053101
1.648,-0.4030484257210362,-0.43592395948311524,-0.04105402784771238
1.652,-0.4554436414467915,-0.4539832250851169,-0.0893845746361969
1.656,-0.45275737819508166,-0.5785512007995872,-0.10220962008267881
1.66,-0.4019993522711098,-0.5063744127135512,-0.08446790349202503
1.664,-0.3338491363793253,-0.40665900323280246,0.010708537301883904
1.668,-0.5085636064506391,-0.4715444803333682,0.04309197149409919
1.672,-0.4903323651231488,-0.3884106297055072,0.034927108560625614
1.676,-0.42262504481262875,-0.47777254041199735,-0.030506759886437897
1.68,-0.4736967477275688,-0.48501295235517394,-0.0898324617081466
1.684,-0.3592159219073436,-0.3902915826897074,-0.13047405459304107
1.688,-0.4602104908919683,-0.467903091442022,-0.04217358624952367
1.692,-0.5336507652632017,-0.3236329123596163,0.04828854876883294
1.696,-0.5342766996347139,-0.38202894494256384,0.06929565643332625
1.7,-0.5126319293451512,-0.39429045014971714,0.09381000024602325
1.704,-0.42576079011271406,-0.35828901206879654,0.07498114958160769
1.708,-0.4539081232959515,-0.3279311457576452,0.09035557914166041
1.712,-0.4935118666729889,-0.32554441833058256,0.13144826470347176
1.716,-0.4682784297429466,-0.42154153321768795,0.1350210981865911
1.72,-0.622412045861833,-0.3980548603830737,0.06654830911120652
